"id_marche","date_notification","objet_marche","montant_marche","id_acheteur","code_postal_acheteur"
"20241168","2024-01-26","VOLAILLE DINDE CRUE","200000.0000","26310012500016","76"
"20251551","2025-05-12","Viande surgelée : bœuf, veau, agneau, porc et Volaille","1000005.0000","26310012500016","76"
"20251552","2025-05-12","Filets de poissons portionnés et entiers crus : Colin Lieu & Cabillaud","500005.0000","26310012500016","76"
"20251556","2025-05-12","Légumes cuits, mélanges de légumes cuits, légumes cuisinés, galettes végétales","800005.0000","26310012500016","76"
"20251306","2025-04-01","F IX REC NONACOG ALFA","1284984.0000","26310012500016","76"
"20251561","2025-05-12","Autres préparations élaborées à base viandes ¿ poissons ¿ légumes et autres","500005.0000","26310012500016","76"
"20240466","2024-02-22","VOLAILLE CUITE","200000.0000","26310012500016","76"
"20220824","2022-06-09","AO DIALYSE ACQUI MAINT CONSO ","34000000.0000","26310012500016","76"
"20251559","2025-05-12","Pâtisserie salée (Pizza, tartes, quiches, crêpes, feuilletés¿)","400005.0000","26310012500016","76"
"20240156","2024-01-16","Piécés et plats cuisinés conditionnés en multi-portions, frais ou surgelés","1025000.0000","26310012500016","76"
"20240132","2024-03-22","MN DM SPE 2024-2028 + MAINT GBM SMITH NEPHEW SA","4034078.8400","26310012500016","76"
"20240467","2024-01-26","VIANDES DIVERSES, CUITES SOUS VIDE, ROTIS ET ABATS","200000.0000","26310012500016","76"
"20251555","2025-05-12","Légumes et mélanges de légumes crus (blanchiment court)","1500005.0000","26310012500016","76"
"20240471","2024-01-26","VOLAILLE CUITE ET VIANDES DIVERSES, CUITES SOUS VIDE, ROTIS ET ABATS","800000.0000","26310012500016","76"
"20220191","2022-03-21","Prestations de maintenance des appareils (THERMOTRON CDS-5) maintenus par la sociï¿¿tï¿¿ ADGENIX incluant la fourniture de piï¿¿ces dï¿¿tachï¿¿es, de sous-ensembles, d?accessoires, de consommables, de rï¿¿actifs captifs","50000.0000","26310012500016","76"
"20251843","2025-10-14","MOE R2504","60718.0000","26310012500016","76"
"20251563","2025-05-12","Pâtisseries Individuelles, Crèmes glacées et sorbets","250005.0000","26310012500016","76"
"20240469","2024-01-26","VOLAILLE CRUE : SUD","1000000.0000","26310012500016","76"
"20250543","2025-02-13","Fromages et spécialités fromagères","2000011.0000","26310012500016","76"
"20240470","2024-01-26","JAMBON CHARCUTERIES CRUES ET CUITES, SAUCISSERIE CUITE ET PRODUITS DE SALAISON (SUD)","1000000.0000","26310012500016","76"
"20250504","2025-02-10","Boissons_ VML importantes","1000001.0000","26310012500016","76"
"20250497","2025-02-11","Biscuits, gâteaux _ VML importantes","500001.0000","26310012500016","76"
"20242192","2024-06-17","ACCES PRECOCE AMGEN","2176200.0000","26310012500016","76"
"2023U232562057","2024-02-22","FOURNITURE DE VIANDE, VOLAILLE, CHARCUTERIE ET PRODUITS A TEXTURES MODIFIEES- LOT 57 HACHES FINS CUISINES","69970.0000","13000222300027","FR"
"2023U232562059","2024-01-26","FOURNITURE DE VIANDE, VOLAILLE, CHARCUTERIE ET PRODUITS A TEXTURES MODIFIEES - Lot 59 Viandes, poissons, oufs cuisinés à texture modifiée hachée/viandes moulées reconstituées forme bouchées","255360.0000","13000222300027","FR"
"2023U232562058","2024-01-26","FOURNITURE DE VIANDE, VOLAILLE, CHARCUTERIE ET PRODUITS A TEXTURES MODIFIEES - Lot 58 Hors d'ouvre mixés","79797.3600","13000222300027","FR"
"2025U245094000","2025-07-04","CHIR2025 - M_2541 - CONSOMMABLES CAPTIFS POUR DISSECTEURS A ULTRASONS INTEGRA","181203.1200","26510005700487","FR"
"20240063054000","2025-02-25","Chanteurs/ musiciens/Orchestre pour le CHLQ","60000.0000","26590673500013","FR"
"2025U259177013","2025-05-12","FOURNITURE DE PRODUITS SURGELES  - Lot 13 Pâtisseries Individuelles, Crèmes glacées et sorbets","383000.0000","13000222300043","FR"
"2023R038000000","2024-01-17","SOLUTION DE BIOCHIMIE LIQUIDE-IMMUNOLOGIE PRE ET POST ANALYTIQUES PARTICULIEREMENT PERFORMANTES POUR LE TRAITEMENT D'UN OU PLUSIEURS FLUX D'ACTIVITE MOYENNEMENT IMPORTANT(S) - ROCHE","207794.6200","26510005700487","FR"
"2024U249945005","2025-02-11","FOURNITURE DE PRODUITS D'EPICERIE (BISCUITS, CONSERVES, CAFÉ.) ET DE BOISSONS - Lot 5 Compotes, purées de fruits, fruits en conserve et confitures","1062800.0000","13000222300043","FR"
"20221050","2022-06-21","PATISSERIES, CHARCUTIERES : FEUILLETES ET SPECIALITES","50000.0000","26310012500016","76"
"2025U259545000","2025-09-08","DRAPE2025 - MEDLINE","1563505.0000","13000222300027","FR"
"20230091051000","2024-09-20","XDRAP - TROUSSE D'ANGIOPLASTIE SALLE HYBRIDE","176280.0000","26590673500013","32"
"20260000000139","2026-01-20","MAINTENANCE DU LOGICIEL ADAPTIVO DE LA SOCIETE QUALIMEDIS AU  CHR METZ-THIONVILLE","99999.9900","26570280300510","57000"
"20250503","2025-02-11","Conserves de légumes et potages en brique_ VML importantes","400001.0000","26310012500016","76"
"20240468","2024-01-26","BOUCHERIE : B?UF VEAU AGNEAU PORC (SUD)","1000000.0000","26310012500016","76"
"20240462","2024-01-26","VOLAILLE CRUE : POULET POULE PINTADE CANARD LAPIN (SUD)","200000.0000","26310012500016","76"
"20250541","2025-02-13","Yaourts, Fromages blancs, Desserts lactés et autres desserts frais","2000011.0000","26310012500016","76"
"20240465","2024-01-26","SPECIALITES DE JAMBON","200000.0000","26310012500016","76"
"20252936","2025-12-02","MS ACHAT, LOCATION-MAINTENANCE SANS OPTION D¿ACHAT D¿EQUIPEMENTS DE MICROBIOLOGIE ET PRESTATIONS ASSOCIEES","200001.0000","26310012500016","76"
"20251562","2025-05-12","Tartes/Flans/Entremets","400005.0000","26310012500016","76"
"20230090094000","2024-05-27","XCARD - IMPLANT POUR OCCLUSION D'UN FORAMEN OVALE PERMEABLE","2124168.0000","26590673500013","32"
"2025U259177007","2025-05-12","FOURNITURE DE PRODUITS SURGELES  - Lot 7 Purées de légumes Cuites","491000.0000","13000222300043","FR"
"2023U232562055","2024-02-22","FOURNITURE DE VIANDE, VOLAILLE, CHARCUTERIE ET PRODUITS A TEXTURES MODIFIEES - LOT 55 VIANDES DIVERSES CUITES SOUS VIDES PIECEES","29826.6000","13000222300027","FR"
"20251553","2025-05-12","Filets de poissons portionnés et entiers crus : Autres poissons","500005.0000","26310012500016","76"
"2025U259177008","2025-05-12","FOURNITURE DE PRODUITS SURGELES  - Lot 8 Pommes de terre préfrites ou cuites et prédorées (liaison froide)","626000.0000","13000222300043","FR"
"2025U259183011","2025-03-01","FOURNITURE DE PRODUITS D'EPICERIE (BISCUITS, CONSERVES, CAFÉ.) ET DE BOISSONS - Lot 11 Purées et flocons de pommes de terre déshydratés","898000.0000","13000222300043","FR"
"20251554","2025-05-12","Filets de poissons portionnés et entiers cuits, fruits de mer et saurisserie","300005.0000","26310012500016","76"
"2025U259177012","2025-05-12","FOURNITURE DE PRODUITS SURGELES  - Lot 12 Tartes/Flans/Entremets","113000.0000","13000222300043","FR"
"20260000000141","2026-01-26","MAINTENANCE D'UNE SALLE DE RADIOLOGIE DE MARQUE PRIMAX AU CHR M-T","99999.9900","26570280300510","57000"
"2024U249944003","2025-02-10","FOURNITURE DE PRODUITS D'EPICERIE (BISCUITS, CONSERVES, CAFÉ.) ET DE BOISSONS - Lot 3 Cafés en grains et cafés moulus torréfiés","1243000.0000","13000222300027","FR"
"20230090050000","2024-05-27","XCARD - CATHETER ULTRA SONS IVUS","1092000.0000","26590673500013","32"
"2025U259177011","2025-05-12","FOURNITURE DE PRODUITS SURGELES  - Lot 11 Autres préparations élaborées à base viandes - poissons - légumes et autres","1058000.0000","13000222300043","FR"
"2023U232562063","2024-01-26","FOURNITURE DE VIANDE, VOLAILLE, CHARCUTERIE ET PRODUITS A TEXTURES MODIFIEES - LOT 63 Plats complets cuisinés mixés texture purée lisse - Cdt 180g","168756.0000","13000222300027","FR"
"2025U259177005","2025-05-12","FOURNITURE DE PRODUITS SURGELES  - Lot 5 Légumes et mélanges de légumes crus (blanchiment court)","1638000.0000","13000222300043","FR"
"20251558","2025-05-12","Pommes de terre préfrites ou cuites et prédorées (liaison froide)","200005.0000","26310012500016","76"
"2024U249945015","2025-02-11","FOURNITURE DE PRODUITS D'EPICERIE (BISCUITS, CONSERVES, CAFÉ.) ET DE BOISSONS - Lot 15 Compotes, purées de fruits, fruits en conserves, confitures et crèmes dessert","902520.0000","13000222300027","FR"
"2024U249945001","2025-02-11","FOURNITURE DE PRODUITS D'EPICERIE (BISCUITS, CONSERVES, CAFÉ.) ET DE BOISSONS - Lot 1 Biscuits, gâteaux","1150000.0000","13000222300027","FR"
"2024U249945017","2025-02-11","FOURNITURE DE PRODUITS D'EPICERIE (BISCUITS, CONSERVES, CAFÉ.) ET DE BOISSONS - Lot 17 Gâteaux, épicerie sucrés et pâtisserie","897400.0000","13000222300027","FR"
"20250501","2025-02-11","Compotes, purées de fruits, fruits en conserve et confitures_ VML importantes","1000001.0000","26310012500016","76"
"2023U232562052","2024-02-22","FOURNITURE DE VIANDE, VOLAILLE, CHARCUTERIE ET PRODUITS A TEXTURES MODIFIEES - LOT 52 VOLAILLE CUITE","158695.6000","13000222300027","FR"
"2025PI02-25","2025-08-08","MOE RENOVATION GENDARMERIE DE SEYSSES","69500.0000","20007957200018","31120"
"202626032","2026-01-22","ACCORD-CADRE D'INGENIERIE - LOT 7 BUREAU D'ETUDE STRUCTURE","360000.0000","21130001700012","13001"
"202525_13S","2025-06-05","ACHEMINEMENT ET FOURNITURE D'ELECTRICITE","666666.6600","21130113000103","13770"
"2024-F-17.6","2025-03-01","FOURNITURES LIEES A LA COLLECTE LOT 6 COLONNES AERIENNES","300000.0000","20006880700078","31190"
"2025-06","2025-04-18","TRANSPORT DE PERSONNES DANS LE CADRE DE SORTIES ORGANISEES PAR LA CC","35000.0000","20006881500014","31370"
"20232233SAO02","2023-01-19","LOT 2 : Flotte automobile et risques annexes","523926.3000","20006864100014","31601"
"2025022","2025-06-05","SAINTES - PROGRAMME DE SECTORISATION AEP 2024","151700.0000","25170181900012","17415"
"2025_F_003","2025-06-05","ACHEMINEMENT ET FOURNITURE D'ELECTRICITE","320000.0000","21130052000015","13910"
"2021080","2021-07-29","ST JUST LUZAC - CONSTRUCTION NOUVELLE STEP - LOT N°2 - PR","178815.0000","25170181900012","17351"
"202626WC0011","2026-01-26","STATION D'EPURATION DE VICHY RHUE","389968.0000","20007136300010","03200"
"2023-07BIS00","2024-05-17","Etude Préalable à la Délimitation d'un Site Patrimonial Remarquable (SPR)","41725.0000","21840138800010","84600"
"202424.016","2024-09-27","LOT 1 : SUD - TF - GROSPIERRES ""Comps""  et TO - RUOMS ""Espedes""","983283.7000","25070026700017","07110"
"20241200000PER","2024-04-08","lot 12 - REHABILITATION ET EXTENSION PRESBYTERE ACCUEIL PERI","58500.0000","24210150900014","21250"
"2026CARRCROSL1","2025-12-18","Sécurisation carrefour RD19 avec VC Route du Cros - Lot n°1 Maçonnerie","63110.0000","21070232000016","07590"
"202221082","2022-03-01","Entretien des arbres sur l'ensemble de la Ville","1000000.0000","21110069800011","11000"
"202426006","2024-03-04","Marché Multi-éditeurs Messagerie","95000.0000","21340003900011","34300"
"2025240013005","2025-03-07","CONSTRUCTION POLE PERISCOLAIRE GEVEY - LOT 5 - MENUISERIES BOIS EXTERIEURES","259422.6000","20007089400015","21220"
"202538A","2026-01-16","VETEMENTS DE TRAVAIL","40000.0000","24192720100095","19000"
"2025M25007301","2025-12-26","NETTOYAGE DE DIVERS BATIMENTS COMMUNAUX","366000.0000","21260198300019","26200"
"2026ELECTR","2024-07-04","ACHEMINEMENT GA","450000.0000","21370163400015","37530"
"2024-001-LOT3","2024-06-03","TRAVAUX EXTENSION ECOLE MATERNELLE : COUVERTURE","86102.0500","20006387300018","27670"
"202222BIC22","2022-10-03","HYDROCURAGE ET INSPECTION TELEVISEE DES RESEAUX USEES PLURIANNUEL","704000.0000","24140055500041","14406"
"202525M0514","2026-01-06","TVX REAMENAGEMENT, RENOV ET GROS ENTRETIEN 2026-2029 - 13N ELECTRICITE","6000000.0000","24310051800170","31200"
"2025PERISLOT12","2025-07-15","LOT 12 BFC REVETEMENT","47014.2700","20001392800011","25510"
"20232023-05","2022-12-16","MENUISERIES EXTERIEURES - RÉHABILITATION DE LA BOULANGERIE & DU LOGT","70687.5300","21280398500127","28160"
"202525M0465","2026-01-05","TVX REAMENAGEMENT, RENOV ET GROS ENTRETIEN 2026-2029 - 1N GROS OEUVRE","6000000.0000","24310051800170","31200"
"202625M0552","2026-01-05","ACQUISITION DE 5 MINIBUS 9 PLACES D'OCCASION","140803.8000","24310051800170","31000"
"202323M0212","2023-05-29","TRAVAUX DE MISE EN PLACE D'UNE UNITE DE RECHLORATION -EN JACCA","167613.6700","24310051800162","31770"
"202625M0476","2025-12-23","MAITRISE D'OEUVRE URBAINE POUR LE PROJET DE RENOUVELLEMENT URBAIN EMPALOT : PERIMETRE HORS ZAC ET PERIMETRE DE LA ZAC","1000000.0000","24310051800170","31000"
"20240415","2024-07-11","CHAUFFAGE - PLOMBERIE - SANITAIRE","340000.0000","21740159500012","74300"
"20252400000100","2025-06-25","FOURNITURE ET ACHEMINEMENT D'ELECTRICITE ET SERVICES ASSOCIES","227207.0000","93528555100013","31800"
"2022_18LOT2","2023-01-06","LOT 2 PRESTATIONS DE DETECTION ET DE GEO REFERENCEMENT DE RESEAUX HUMIDES","235685.0000","20004079800015","73350"
"202525V0676","2026-01-01","TVX REAMENAGEMENT, RENOV ET GROS ENTRETIEN 2026-2029 - 11N STORES ET FERMETURES","1800000.0000","21310555400017","31200"
"202525048A01","2025-08-06","REALISATION DE LIAISONS DE TELECOMMUNICATIONS EN CABLES DE FIBRES OPTIQUES ET EN CUIVRE","100000.0000","21370018000010","37510"
"2022_18LOT1","2023-01-06","LOT 1 ETUDES ET SONDAGES GEOTECHNIQUES","78788.9000","20004079800015","73350"
"20252025181","2025-07-24","DEMOLITION AVEC DESAMIANTAGE - HALLE","52852.6000","21370208700015","37550"
"202525255","2025-12-16","PRESTATION DE MAINTENANCE ET ASSISTANCE POUR L'UTILISATION DES LOGICIELS SIERRA ET ENCORE","233910.0000","21130001700012","13001"
"2025LC33251","2025-11-03","Travaux de réfection de l'étanchéité de la toiture terrasse au 1er étage de la zone 3 de l'Hôtel de Ville ","55421.6800","21370122000013","37301"
"2024-PS-19","2024-12-23","TRANSPORT ET TRAITEMENT DES ORDURES MENAGERES RESIDUELLES","1000000.0000","20006880700078","31190"
"202625307","2026-01-19","PRESTATIONS GEOMETRE TOPOGRAPHE-LOT 1 GEOMETRE TOPOGRAPHE","400000.0000","21130001700012","13001"
"2025LOT2","2025-10-21","ASSURANCE FLOTTE AUTOMOBILE","161932.9600","21130113000103","13770"
"2025-06-05_L3","2025-10-17","ASSURANCE VEHICULE A MOTEUR 2026-2029","67710.9900","20007688300012","31600"
"202404","2024-09-03","Reconstruction halle aux jardiniers","41681.2500","21310107400010","31390"
"202626031","2026-01-22","ACCORD-CADRE D'INGENIERIE - LOT 6 BUREAU D'ETUDE THERMIQUE FLUIDES ELECTRICITE (CFO CFA)","400000.0000","21130001700012","13001"
"2025-06-05_L1","2025-10-17","ASSURANCE DOMMAGE AUX BIENS 2026-2029","51337.6700","20007688300012","31600"
"2025250000002J","2025-06-04","AMENAGEMENT CENTRE DE SANTE DE PUY L'EVÊQUE LOT 10 ELECTRICI","30123.7500","24460043300035","46700"
"20260201","2025-12-09","CHEQUES DEJEUNER","315000.0000","21950527800057","95700"
"202525S13011","2025-12-31","ASSURANCE DOMMAGES OUVRAGE TVX ECOLE ELEM ALBERT CAMUS","45423.1000","21950277000015","95500"
"2024-F-17.1","2025-03-01","FOURNITURES LIEES A LA COLLECTE LOT 1 BACSROULANTS","70000.0000","20006880700078","31190"
"2024-F-17.3","2025-03-01","FOURNITURES LIEES A LA COLLECTE LOT 3 COMPOSTEURS INIDIVIDUELS","27000.0000","20006880700078","31190"
"2024MAPA01-02","2025-01-03","Lot 2 - Bâtiment TCE","413495.0000","24950005900012","95270"
"20260000001L01","2025-12-10","REHEBILITATION PRESBYTERE LOT 1","66163.7500","21310426800015","31210"
"202504-2025 L1","2025-11-17","EMBELLISSEMENT DE LA HALLE LOT1","114690.3300","21130010800019","13570"
"2023MOE_CRECHE","2023-06-29","Mission maitrise ouvrage pour la construction d'une crèche","178200.0000","21130010800019","13570"
"2022DSTA0302","2022-06-30","LOT 2 - GROS OEUVRE ","360000.0000","21350001000011","35690"
"202626WC0012","2026-01-26","STATION D'EPURATION DE SAINT YORRE","72386.1900","20007136300010","03200"
"2026SUCEDENRED","2025-11-04","Année 2026 - Marché Titres restaurants dématérialisés","50000.0000","24430101600014","43200"
"202625090","2026-01-22","Subséquent no4 Fourniture de matérielmicro-informatique - Exercice 2026","250000.0000","21110069800011","11000"
"2026CARRCROSL2","2025-12-18","Sécurisation carrefour RD19 avec VC Route du Cros - Lot n°2 Abords et chaussée","58401.6000","21070232000016","07590"
"202525089","2025-11-06","LOT 2 POSE DES CANALISATIONS - RACCORDEMENT AUX RESEAUX EXISTANTS ET POSE DES VANNES  CREATION D'UN RESERVOIR A L'USINE D'EAU POTABLE DES HAUTS PRES SUR LA COMMUNE DE VAL DE REUIL","779900.0000","20008945600012","27375"
"2025TVX0101","2025-12-15","Lot 1 - Gros oeuvre / VRD","288981.7000","21240450300014","24250"
"202525BAY01L01","2025-09-09","LOT 01 - DESAMIANTAGE DEPLOMBAGE CURAGE","684183.5000","21140047800270","14402"
"202407L11","2024-07-19","LE COEUR D'ODARS LOT11 STE","101222.2200","21310402900011","31450"
"202525TA0901","2025-06-10","VOIRIE ET RESEAUX DIVERS AMENAGEMENT COUR D'ECOLE ""LES FONTANELLES""","97908.1000","21310113200016","31320"
"2026M25008601","2026-01-14","MISE A DISPOSITION PERSONNEL INTERRIMAIRE TERRIROIRE COMMUNE MONTELIMAR","360000.0000","21260198300019","26200"
"2025T011-015","2025-12-31","MARCHE DE CONSTRUCTION D UN RESTAURANT SCOLAIRE A VER SUR MER - LOT 15 TERRASSEMENT-VRD-ESPACES VERTS","42586.0000","20006951600074","14114"
"2026GAZ","2024-06-11","ACHEMINEMENT GAZ","450000.0000","21370163400015","37530"
"202525M0506","2026-01-01","TVX REAMENAGEMENT, RENOV ET GROS ENTRETIEN 2026-2029 - 11N STORES ET FERMETURES","600000.0000","24310051800170","31200"
"20232023-006","2023-03-31","MPGP","4725668.5400","21010143200016","01220"
"202525V0671","2026-01-05","TVX REAMENAGEMENT, RENOV ET GROS ENTRETIEN 2026-2029 - 6N PLATRERIE","4800000.0000","21310555400017","31200"
"20232023001000","2023-05-12","Installations électriques-Maintenance et travaux","2000000.0000","21010354500013","01630"
"202525M0518","2026-01-09","VERSION AUDIO DU MAGAZINE DE LA METROPOLE (LOT 3)","120000.0000","24310051800170","31000"
"20262026-021","2025-12-09","Création d'un tennis couvert/ Lot n° 02 : GROS OEUVRE ","78347.6300","21680063100014","69704"
"20252025-25","2025-06-30","Lot 5 Doublage Cloisons Pla Tvaux de rénovation Foyer rural accueil périscolaire et salle culturelle","48500.0000","21350031700010","35340"
